question_id,question,expected_language,intent,course_code,difficulty,expected_source,expected_page,ground_truth_status,hit_at_1,hit_at_3,mrr,source_accuracy,page_accuracy,source_rank,page_rank,ambiguous_pages,failure_class,experiment,latency_seconds,retrieved_source_1,retrieved_page_1,retrieved_score_1,rerank_debug_1,retrieved_source_2,retrieved_page_2,retrieved_score_2,rerank_debug_2,retrieved_source_3,retrieved_page_3,retrieved_score_3,rerank_debug_3
Q008,Course-e mention kora computer software-er dui-ti type ki?,banglish,topics,CSE 101,medium,document2.pdf,3;4,needs_review,False,True,0.3333333333333333,True,False,1,3,True,B_SOURCE_TOP3_PAGE_NOT_RANK1,Optimized retrieval,0.192,document2.pdf,1,6.3933,"{'semantic_score': 0.5833054780960083, 'course_boost': 1.0, 'intent_boost': 0.8, 'field_boost': 3.2, 'lexical_boost': 0.36, 'section_boost': 0.45, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 6.393305478096009}",document2.pdf,2,1.7181,"{'semantic_score': 0.5581480860710144, 'course_boost': 0.8, 'intent_boost': 0.0, 'field_boost': 0.0, 'lexical_boost': 0.36, 'section_boost': 0.0, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 1.7181480860710145}",document2.pdf,3,1.5792,"{'semantic_score': 0.539156436920166, 'course_boost': 0.8, 'intent_boost': 0.0, 'field_boost': 0.0, 'lexical_boost': 0.24, 'section_boost': 0.0, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 1.579156436920166}"
Q009,What number systems are included in CSE 101?,english,topics,CSE 101,medium,document2.pdf,3;4,verified,False,False,0.0,True,False,1,,True,C_SOURCE_TOP3_PAGE_ABSENT,Optimized retrieval,0.201,document2.pdf,1,6.8631,"{'semantic_score': 0.6030912399291992, 'course_boost': 1.0, 'intent_boost': 0.8, 'field_boost': 3.2, 'lexical_boost': 0.36, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 6.8630912399292}",document3.pdf,1,4.7415,"{'semantic_score': 0.6014577746391296, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 3.2, 'lexical_boost': 0.24, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': -1.0, 'metadata_penalty': 0.0, 'final_score': 4.74145777463913}",document1.pdf,1,4.7354,"{'semantic_score': 0.5953813791275024, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 3.2, 'lexical_boost': 0.24, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': -1.0, 'metadata_penalty': 0.0, 'final_score': 4.735381379127503}"
Q009,CSE 101 কোর্সে কোন কোন Number System অন্তর্ভুক্ত করা হয়েছে?,bangla,topics,CSE 101,medium,document2.pdf,3;4,verified,False,False,0.0,True,False,1,,True,C_SOURCE_TOP3_PAGE_ABSENT,Optimized retrieval,0.207,document2.pdf,1,6.9877,"{'semantic_score': 0.6077016592025757, 'course_boost': 1.0, 'intent_boost': 0.8, 'field_boost': 3.2, 'lexical_boost': 0.48, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 6.9877016592025765}",document2.pdf,5,1.6601,"{'semantic_score': 0.6200867891311646, 'course_boost': 0.8, 'intent_boost': 0.0, 'field_boost': 0.0, 'lexical_boost': 0.24, 'section_boost': 0.0, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 1.6600867891311646}",document1.pdf,1,4.7567,"{'semantic_score': 0.6167452335357666, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 3.2, 'lexical_boost': 0.24, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': -1.0, 'metadata_penalty': 0.0, 'final_score': 4.756745233535767}"
Q009,CSE 101 course-e kon kon Number System include kora hoyeche?,banglish,topics,CSE 101,medium,document2.pdf,3;4,verified,False,False,0.0,True,False,1,,True,C_SOURCE_TOP3_PAGE_ABSENT,Optimized retrieval,0.176,document2.pdf,1,6.9076,"{'semantic_score': 0.5275903940200806, 'course_boost': 1.0, 'intent_boost': 0.8, 'field_boost': 3.2, 'lexical_boost': 0.48, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 6.907590394020081}",document2.pdf,5,1.5792,"{'semantic_score': 0.5392273664474487, 'course_boost': 0.8, 'intent_boost': 0.0, 'field_boost': 0.0, 'lexical_boost': 0.24, 'section_boost': 0.0, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 1.5792273664474488}",document1.pdf,1,4.6591,"{'semantic_score': 0.519096851348877, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 3.2, 'lexical_boost': 0.24, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': -1.0, 'metadata_penalty': 0.0, 'final_score': 4.6590968513488775}"
Q010,What operations are included in the study of number systems?,english,topics,CSE 101,medium,document2.pdf,3;4,needs_review,False,False,0.0,True,False,1,,True,C_SOURCE_TOP3_PAGE_ABSENT,Optimized retrieval,0.190,document2.pdf,1,6.4909,"{'semantic_score': 0.47094234824180603, 'course_boost': 1.0, 'intent_boost': 0.8, 'field_boost': 3.2, 'lexical_boost': 0.12, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 6.4909423482418065}",document2.pdf,5,1.6895,"{'semantic_score': 0.6495077610015869, 'course_boost': 0.8, 'intent_boost': 0.0, 'field_boost': 0.0, 'lexical_boost': 0.24, 'section_boost': 0.0, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 1.689507761001587}",document2.pdf,2,1.6106,"{'semantic_score': 0.5706268548965454, 'course_boost': 0.8, 'intent_boost': 0.0, 'field_boost': 0.0, 'lexical_boost': 0.24, 'section_boost': 0.0, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 1.6106268548965454}"
Q010,Number System-এর অধ্যয়নে কোন কোন গাণিতিক অপারেশন অন্তর্ভুক্ত রয়েছে?,bangla,topics,CSE 101,medium,document2.pdf,3;4,needs_review,False,False,0.0,True,False,1,,True,C_SOURCE_TOP3_PAGE_ABSENT,Optimized retrieval,0.210,document2.pdf,1,6.5719,"{'semantic_score': 0.4319126605987549, 'course_boost': 1.0, 'intent_boost': 0.8, 'field_boost': 3.2, 'lexical_boost': 0.24, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 6.5719126605987555}",document2.pdf,5,1.6499,"{'semantic_score': 0.6099072694778442, 'course_boost': 0.8, 'intent_boost': 0.0, 'field_boost': 0.0, 'lexical_boost': 0.24, 'section_boost': 0.0, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 1.6499072694778443}",document2.pdf,2,1.5513,"{'semantic_score': 0.5112759470939636, 'course_boost': 0.8, 'intent_boost': 0.0, 'field_boost': 0.0, 'lexical_boost': 0.24, 'section_boost': 0.0, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 1.5512759470939637}"
Q010,Number System-er study-te kon kon mathematical operation include kora hoyeche?,banglish,topics,CSE 101,medium,document2.pdf,3;4,needs_review,False,False,0.0,True,False,1,,True,C_SOURCE_TOP3_PAGE_ABSENT,Optimized retrieval,0.180,document2.pdf,1,6.5337,"{'semantic_score': 0.39374101161956787, 'course_boost': 1.0, 'intent_boost': 0.8, 'field_boost': 3.2, 'lexical_boost': 0.24, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 6.533741011619568}",document2.pdf,5,1.5563,"{'semantic_score': 0.5163261890411377, 'course_boost': 0.8, 'intent_boost': 0.0, 'field_boost': 0.0, 'lexical_boost': 0.24, 'section_boost': 0.0, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 1.5563261890411377}",document2.pdf,2,1.5130,"{'semantic_score': 0.473028302192688, 'course_boost': 0.8, 'intent_boost': 0.0, 'field_boost': 0.0, 'lexical_boost': 0.24, 'section_boost': 0.0, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 1.513028302192688}"
Q011,What topics are included under Boolean Algebra?,english,topics,CSE 101,medium,document2.pdf,3;4,needs_review,True,True,1.0,True,True,1,1,True,A_SOURCE_AND_PAGE_RANK1,Optimized retrieval,0.192,document2.pdf,3,5.9609,"{'semantic_score': 0.5009415149688721, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.4, 'lexical_boost': 0.36, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 5.960941514968872}",document2.pdf,5,3.0955,"{'semantic_score': 0.5554845333099365, 'course_boost': 0.8, 'intent_boost': 0.0, 'field_boost': 0.4, 'lexical_boost': 0.24, 'section_boost': 0.0, 'topic_plan_boost': 1.1, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 3.0954845333099366}",document2.pdf,2,4.0777,"{'semantic_score': 0.5376772880554199, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.8, 'lexical_boost': 0.24, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 4.077677288055421}"
Q011,Boolean Algebra-এর অধীনে কোন কোন বিষয় অন্তর্ভুক্ত রয়েছে?,bangla,topics,CSE 101,medium,document2.pdf,3;4,needs_review,True,True,1.0,True,True,1,1,True,A_SOURCE_AND_PAGE_RANK1,Optimized retrieval,0.193,document2.pdf,3,5.4317,"{'semantic_score': 0.4917449355125427, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.24, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 5.431744935512542}",document2.pdf,5,2.7011,"{'semantic_score': 0.5610818266868591, 'course_boost': 0.8, 'intent_boost': 0.0, 'field_boost': 0.0, 'lexical_boost': 0.24, 'section_boost': 0.0, 'topic_plan_boost': 1.1, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 2.7010818266868593}",document2.pdf,2,3.2951,"{'semantic_score': 0.5551371574401855, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.24, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 3.2951371574401853}"
Q011,Boolean Algebra-er under-e kon kon topic include kora hoyeche?,banglish,topics,CSE 101,medium,document2.pdf,3;4,needs_review,True,True,1.0,True,True,1,1,True,A_SOURCE_AND_PAGE_RANK1,Optimized retrieval,0.218,document2.pdf,3,5.7740,"{'semantic_score': 0.43400096893310547, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.4, 'lexical_boost': 0.24, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 5.774000968933105}",document2.pdf,5,3.0129,"{'semantic_score': 0.4729291498661041, 'course_boost': 0.8, 'intent_boost': 0.0, 'field_boost': 0.4, 'lexical_boost': 0.24, 'section_boost': 0.0, 'topic_plan_boost': 1.1, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 3.012929149866104}",document1.pdf,4,0.1233,"{'semantic_score': 0.4532575309276581, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.45, 'topic_plan_boost': -0.7, 'penalty': -1.0, 'metadata_penalty': 0.0, 'final_score': 0.12325753092765801}"
Q012,What are the three program-planning tools included in CSE 101?,english,topics,CSE 101,medium,document2.pdf,3;4,verified,True,True,1.0,True,True,1,1,True,A_SOURCE_AND_PAGE_RANK1,Optimized retrieval,0.249,document2.pdf,3,5.4539,"{'semantic_score': 0.5139433145523071, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.24, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 5.453943314552307}",document2.pdf,1,1.8760,"{'semantic_score': 0.6259818077087402, 'course_boost': 1.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.6, 'section_boost': 0.45, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': -1.6, 'final_score': 1.8759818077087402}",document2.pdf,6,4.1014,"{'semantic_score': 0.591387152671814, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.36, 'section_boost': 0.45, 'topic_plan_boost': 1.1, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 4.101387152671814}"
Q012,CSE 101 কোর্সে ব্যবহৃত তিনটি Program Planning Tool কী কী?,bangla,topics,CSE 101,medium,document2.pdf,3;4,verified,False,False,0.0,True,False,1,,True,C_SOURCE_TOP3_PAGE_ABSENT,Optimized retrieval,0.287,document2.pdf,1,3.7789,"{'semantic_score': 0.5988997220993042, 'course_boost': 1.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.48, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 3.778899722099304}",document2.pdf,6,1.6685,"{'semantic_score': 0.6284528374671936, 'course_boost': 0.8, 'intent_boost': 0.0, 'field_boost': 0.0, 'lexical_boost': 0.24, 'section_boost': 0.0, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 1.6684528374671936}",document1.pdf,1,1.6234,"{'semantic_score': 0.5633952617645264, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.36, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': -1.0, 'metadata_penalty': 0.0, 'final_score': 1.6233952617645264}"
Q012,CSE 101 course-e use kora tin-ti Program Planning Tool ki ki?,banglish,topics,CSE 101,medium,document2.pdf,3;4,verified,False,False,0.0,True,False,1,,True,C_SOURCE_TOP3_PAGE_ABSENT,Optimized retrieval,0.215,document2.pdf,1,3.7414,"{'semantic_score': 0.5613501071929932, 'course_boost': 1.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.48, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 3.741350107192993}",document2.pdf,6,1.5857,"{'semantic_score': 0.5456756353378296, 'course_boost': 0.8, 'intent_boost': 0.0, 'field_boost': 0.0, 'lexical_boost': 0.24, 'section_boost': 0.0, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 1.5856756353378296}",document1.pdf,1,1.5937,"{'semantic_score': 0.5336670875549316, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.36, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': -1.0, 'metadata_penalty': 0.0, 'final_score': 1.5936670875549317}"
Q013,What basic programming topics are introduced in CSE 101?,english,topics,CSE 101,medium,document2.pdf,3;4,needs_review,True,True,1.0,True,True,1,1,True,A_SOURCE_AND_PAGE_RANK1,Optimized retrieval,0.202,document2.pdf,3,5.5793,"{'semantic_score': 0.5193120837211609, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.36, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 5.579312083721161}",document2.pdf,1,1.8154,"{'semantic_score': 0.685394287109375, 'course_boost': 1.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.48, 'section_boost': 0.45, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': -1.6, 'final_score': 1.815394287109375}",document3.pdf,1,-0.3582,"{'semantic_score': 0.6318353414535522, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.36, 'section_boost': 0.45, 'topic_plan_boost': 0.0, 'penalty': -1.0, 'metadata_penalty': -1.6, 'final_score': -0.3581646585464475}"
Q013,CSE 101 কোর্সে কোন কোন মৌলিক Programming বিষয় পড়ানো হয়?,bangla,topics,CSE 101,medium,document2.pdf,3;4,needs_review,True,True,1.0,True,True,1,1,True,A_SOURCE_AND_PAGE_RANK1,Optimized retrieval,0.209,document2.pdf,3,5.3366,"{'semantic_score': 0.5166484713554382, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 5.3366484713554385}",document2.pdf,1,1.7119,"{'semantic_score': 0.7018790245056152, 'course_boost': 1.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.36, 'section_boost': 0.45, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': -1.6, 'final_score': 1.711879024505615}",document3.pdf,1,-0.4879,"{'semantic_score': 0.622137188911438, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.24, 'section_boost': 0.45, 'topic_plan_boost': 0.0, 'penalty': -1.0, 'metadata_penalty': -1.6, 'final_score': -0.4878628110885619}"
Q013,CSE 101 course-e kon kon basic Programming topic porano hoy?,banglish,topics,CSE 101,medium,document2.pdf,3;4,needs_review,True,True,1.0,True,True,1,1,True,A_SOURCE_AND_PAGE_RANK1,Optimized retrieval,0.206,document2.pdf,3,5.4383,"{'semantic_score': 0.49826496839523315, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.24, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 5.438264968395233}",document2.pdf,1,1.8058,"{'semantic_score': 0.6757594347000122, 'course_boost': 1.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.48, 'section_boost': 0.45, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': -1.6, 'final_score': 1.805759434700012}",document3.pdf,1,-0.3925,"{'semantic_score': 0.5974620580673218, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.36, 'section_boost': 0.45, 'topic_plan_boost': 0.0, 'penalty': -1.0, 'metadata_penalty': -1.6, 'final_score': -0.392537941932678}"
Q014,What decision-making statements are included in the course?,english,topics,CSE 101,medium,document2.pdf,3;4,needs_review,True,True,1.0,True,True,1,1,True,A_SOURCE_AND_PAGE_RANK1,Optimized retrieval,0.197,document2.pdf,3,4.8155,"{'semantic_score': 0.5554848313331604, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.36, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 4.81548483133316}",document2.pdf,2,2.6574,"{'semantic_score': 0.5973503589630127, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.36, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 2.6573503589630127}",document2.pdf,7,3.0529,"{'semantic_score': 0.5928559303283691, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.36, 'section_boost': 0.9, 'topic_plan_boost': 0.40000000000000013, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 3.052855930328369}"
Q014,কোর্সে কোন কোন Decision-Making Statement অন্তর্ভুক্ত রয়েছে?,bangla,topics,CSE 101,medium,document2.pdf,3;4,needs_review,True,True,1.0,True,True,1,1,True,A_SOURCE_AND_PAGE_RANK1,Optimized retrieval,0.201,document2.pdf,3,4.6761,"{'semantic_score': 0.5361362099647522, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.24, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 4.676136209964753}",document2.pdf,7,2.9175,"{'semantic_score': 0.5775324106216431, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.24, 'section_boost': 0.9, 'topic_plan_boost': 0.40000000000000013, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 2.917532410621643}",document2.pdf,2,2.5097,"{'semantic_score': 0.5697363018989563, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.24, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 2.5097363018989562}"
Q014,Course-e kon kon Decision-Making Statement include kora hoyeche?,banglish,topics,CSE 101,medium,document2.pdf,3;4,needs_review,True,True,1.0,True,True,1,1,True,A_SOURCE_AND_PAGE_RANK1,Optimized retrieval,0.201,document2.pdf,3,4.5781,"{'semantic_score': 0.43805739283561707, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.24, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 4.578057392835618}",document2.pdf,7,2.8397,"{'semantic_score': 0.49966540932655334, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.24, 'section_boost': 0.9, 'topic_plan_boost': 0.40000000000000013, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 2.839665409326553}",document2.pdf,2,2.4021,"{'semantic_score': 0.462075799703598, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.24, 'section_boost': 0.9, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 2.402075799703598}"
Q015,What three types of loops are included in CSE 101?,english,topics,CSE 101,medium,document2.pdf,3;4,verified,True,True,1.0,True,True,1,1,True,A_SOURCE_AND_PAGE_RANK1,Optimized retrieval,0.193,document2.pdf,3,5.1834,"{'semantic_score': 0.48337361216545105, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.0, 'section_boost': 0.9, 'topic_plan_boost': 2.2, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 5.183373612165451}",document1.pdf,1,-0.5687,"{'semantic_score': 0.5413139462471008, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.24, 'section_boost': 0.45, 'topic_plan_boost': 0.0, 'penalty': -1.0, 'metadata_penalty': -1.6, 'final_score': -0.568686053752899}",document2.pdf,7,3.4374,"{'semantic_score': 0.5373806953430176, 'course_boost': 0.8, 'intent_boost': 0.8, 'field_boost': 0.0, 'lexical_boost': 0.0, 'section_boost': 0.9, 'topic_plan_boost': 0.40000000000000013, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 3.437380695343018}"
Q015,CSE 101 কোর্সে কোন তিন ধরনের Loop অন্তর্ভুক্ত রয়েছে?,bangla,topics,CSE 101,medium,document2.pdf,3;4,verified,False,False,0.0,True,False,1,,True,C_SOURCE_TOP3_PAGE_ABSENT,Optimized retrieval,0.194,document2.pdf,1,6.2059,"{'semantic_score': 0.5158886909484863, 'course_boost': 1.0, 'intent_boost': 0.8, 'field_boost': 3.2, 'lexical_boost': 0.24, 'section_boost': 0.45, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 6.205888690948487}",document2.pdf,7,1.4584,"{'semantic_score': 0.5384411811828613, 'course_boost': 0.8, 'intent_boost': 0.0, 'field_boost': 0.0, 'lexical_boost': 0.12, 'section_boost': 0.0, 'topic_plan_boost': 0.0, 'penalty': 0.0, 'metadata_penalty': 0.0, 'final_score': 1.4584411811828613}",document3.pdf,1,4.2198,"{'semantic_score': 0.5298342108726501, 'course_boost': 0.0, 'intent_boost': 0.8, 'field_boost': 3.2, 'lexical_boost': 0.24, 'section_boost': 0.45, 'topic_plan_boost': 0.0, 'penalty': -1.0, 'metadata_penalty': 0.0, 'final_score': 4.2198342108726505}"
