question_id,question,expected_language,course_code,expected_intent,detected_intent,ground_truth_status,detected_language,response_language,language_consistent,reference_answer,generated_answer,language_consistency,reference_token_overlap,answer_mode,generation_mode,retrieved_source_1,retrieved_page_1,retrieved_score_1,retrieved_source_2,retrieved_page_2,retrieved_score_2,retrieved_source_3,retrieved_page_3,retrieved_score_3,latency_seconds,answer_bank_enabled,retrieved_source,retrieved_page,retrieval_score
Q052,What topics are included under Integrals?,english,MTH 101,topics,topics,verified,english,english,True,"Riemann Sum, definite integrals, properties of integrals, Fundamental Theorem of Calculus, anti-derivative, indefinite integral, Net Change Theorem and Substitution Rule.","Topics under Integrals:
- Riemann Sum
- Defini te Integrals
- Properties of Integrals
- Fundamental Theorem of Calculus
- Anti-Derivative
- Indefinite Integral
- Net Change Theorem
- Substitution Rule",True,0.941,structured_extractive,structured_extractive,document1.pdf,2,24.0000,document3.pdf,2,18.0000,document2.pdf,2,11.0000,0.004,False,document1.pdf; document3.pdf; document2.pdf,2; 2; 2,24.0000; 18.0000; 11.0000
Q052,Integrals-এর অধীনে কোন কোন বিষয় অন্তর্ভুক্ত রয়েছে?,bangla,MTH 101,topics,topics,verified,bangla,banglish,False,"Riemann Sum, definite integrals, properties of integrals, Fundamental Theorem of Calculus, anti-derivative, indefinite integral, Net Change Theorem and Substitution Rule.","Integrals-er odhine bishoygulo:
- Riemann Sum
- Defini te Integrals
- Properties of Integrals
- Fundamental Theorem of Calculus
- Anti-Derivative
- Indefinite Integral
- Net Change Theorem
- Substitution Rule",False,0.941,structured_extractive,structured_extractive,document1.pdf,2,24.0000,document3.pdf,2,16.0000,document2.pdf,2,10.0000,0.006,False,document1.pdf; document3.pdf; document2.pdf,2; 2; 2,24.0000; 16.0000; 10.0000
Q052,Integrals-er under-e kon kon topic include kora hoyeche?,banglish,MTH 101,topics,topics,verified,banglish,banglish,True,"Riemann Sum, definite integrals, properties of integrals, Fundamental Theorem of Calculus, anti-derivative, indefinite integral, Net Change Theorem and Substitution Rule.","Integrals-er under-e topics:
- Riemann Sum
- Defini te Integrals
- Properties of Integrals
- Fundamental Theorem of Calculus
- Anti-Derivative
- Indefinite Integral
- Net Change Theorem
- Substitution Rule",True,0.941,structured_extractive,structured_extractive,document1.pdf,2,25.0000,document3.pdf,2,19.0000,document2.pdf,2,12.0000,0.006,False,document1.pdf; document3.pdf; document2.pdf,2; 2; 2,25.0000; 19.0000; 12.0000
Q053,What is the Fundamental Theorem of Calculus included with?,english,MTH 101,topics,topics,needs_review,english,english,True,"It is included under the Integrals topic, with anti-derivative, indefinite integral, Net Change Theorem and Substitution Rule.","Topics include Functions: Graphing Functions, Mathematical Models and Commonly used Functions (Linear, Polynomial, Power), Mathematical Models and Commonly Used Functions (Algebraic, Trigonometric, Exponential, and Logarithmic Functions), Transformations (Scaling, Reflection, Composition), Inverse of Functions, Growth of Functions. Limits: Concepts, One Sided Limits, Infinite limits, Limit Laws, Sandwich Theorem, Formal Definition of Limits and Continuity of Functions, Intermediate Value Theorem and Its Application, Limits at Infini ty and the Horizontal Asymptotes. Derivatives: Derivatives and Rate of Change, Derivatives as Functions, Differentiability of Functions, Rules and Techniques of Differentiation. Applications of Differentiation: Rates of Change in Natural and Social Science s, Exponential Growth and Decay, Linear Approximation and Differentials, Finding Minimum and Maximum Value of Functions and the first and Second Derivative Tests, Indeterminate Forms and L'Hospital's Rule, Curve Sketching. Integrals: Riemann Sum and Defini te Integrals, Properties of Integrals, Fundamental Theorem of Calculus, Anti-Derivative and Indefinite Integral, Net Change Theorem, Substitution Rule. Application of Integration: Finding Area between Curves, Volumes, Volumes by Cylindrical Shells, Average Value of a Function,Mean Value Theorem for Integrals.",True,0.667,structured_extractive,structured_extractive,document1.pdf,2,38.0000,document1.pdf,1,30.0000,document1.pdf,3,30.0000,0.003,False,document1.pdf; document1.pdf; document1.pdf,2; 1; 3,38.0000; 30.0000; 30.0000
Q053,Fundamental Theorem of Calculus কোন কোন বিষয়ের সঙ্গে অন্তর্ভুক্ত করা হয়েছে?,bangla,MTH 101,topics,topics,needs_review,bangla,bangla,True,"It is included under the Integrals topic, with anti-derivative, indefinite integral, Net Change Theorem and Substitution Rule.","উত্তর: Topics include Functions: Graphing Functions, Mathematical Models and Commonly used Functions (Linear, Polynomial, Power), Mathematical Models and Commonly Used Functions (Algebraic, Trigonometric, Exponential, and Logarithmic Functions), Transformations (Scaling, Reflection, Composition), Inverse of Functions, Growth of Functions. Limits: Concepts, One Sided Limits, Infinite limits, Limit Laws, Sandwich Theorem, Formal Definition of Limits and Continuity of Functions, Intermediate Value Theorem and Its Application, Limits at Infini ty and the Horizontal Asymptotes. Derivatives: Derivatives and Rate of Change, Derivatives as Functions, Differentiability of Functions, Rules and Techniques of Differentiation. Applications of Differentiation: Rates of Change in Natural and Social Science s, Exponential Growth and Decay, Linear Approximation and Differentials, Finding Minimum and Maximum Value of Functions and the first and Second Derivative Tests, Indeterminate Forms and L'Hospital's Rule, Curve Sketching. Integrals: Riemann Sum and Defini te Integrals, Properties of Integrals, Fundamental Theorem of Calculus, Anti-Derivative and Indefinite Integral, Net Change Theorem, Substitution Rule. Application of Integration: Finding Area between Curves, Volumes, Volumes by Cylindrical Shells, Average Value of a Function,Mean Value Theorem for Integrals.",True,0.667,structured_extractive,structured_extractive,document1.pdf,2,36.0000,document1.pdf,1,28.0000,document1.pdf,3,28.0000,0.006,False,document1.pdf; document1.pdf; document1.pdf,2; 1; 3,36.0000; 28.0000; 28.0000
Q053,Fundamental Theorem of Calculus kon kon topic-er shathe include kora hoyeche?,banglish,MTH 101,topics,topics,needs_review,banglish,english,False,"It is included under the Integrals topic, with anti-derivative, indefinite integral, Net Change Theorem and Substitution Rule.","Ei information-ta: Topics include Functions: Graphing Functions, Mathematical Models and Commonly used Functions (Linear, Polynomial, Power), Mathematical Models and Commonly Used Functions (Algebraic, Trigonometric, Exponential, and Logarithmic Functions), Transformations (Scaling, Reflection, Composition), Inverse of Functions, Growth of Functions. Limits: Concepts, One Sided Limits, Infinite limits, Limit Laws, Sandwich Theorem, Formal Definition of Limits and Continuity of Functions, Intermediate Value Theorem and Its Application, Limits at Infini ty and the Horizontal Asymptotes. Derivatives: Derivatives and Rate of Change, Derivatives as Functions, Differentiability of Functions, Rules and Techniques of Differentiation. Applications of Differentiation: Rates of Change in Natural and Social Science s, Exponential Growth and Decay, Linear Approximation and Differentials, Finding Minimum and Maximum Value of Functions and the first and Second Derivative Tests, Indeterminate Forms and L'Hospital's Rule, Curve Sketching. Integrals: Riemann Sum and Defini te Integrals, Properties of Integrals, Fundamental Theorem of Calculus, Anti-Derivative and Indefinite Integral, Net Change Theorem, Substitution Rule. Application of Integration: Finding Area between Curves, Volumes, Volumes by Cylindrical Shells, Average Value of a Function,Mean Value Theorem for Integrals.",False,0.667,structured_extractive,structured_extractive,document1.pdf,2,37.0000,document1.pdf,3,30.0000,document1.pdf,1,29.0000,0.006,False,document1.pdf; document1.pdf; document1.pdf,2; 3; 1,37.0000; 30.0000; 29.0000
Q054,What applications of integration are included in the course?,english,MTH 101,topics,topics,verified,english,english,True,"Area between curves, volumes, volumes by cylindrical shells, average value of a function and Mean Value Theorem for Integrals.","Topics include 15. Alignment of topics of the courses with CLOs: SL Topic/ Content Course Outcome 1 Overview of the syllabus, Introduction to basic grammar like Articles CLO1 2 Subject Verb Agreement and Prepositions; Quiz 1 CLO1 3 Pronouns and possessives, Reading comprehension CLO1, CLO2 4 Tense; Class Test 1 CLO1 5 letter writing (Order, Apology, Complain, Request) CLO3 6 Email Writing CLO4 7 Review of Midterm Syllabus MIDTERM EXAM 8 Discussion of Midterm Exam Result, Conditional Sentences CLO1, CLO2 9 Joining sentences CLO1 10 Modals Verbs, Quiz 2 CLO1 11 Commonly confusing words CLO2 12 Punctuation, capital letters and Spelling (Error Correction) CLO1, CLO2 13 Film and book review; Presentation CLO4 14 Paragraph writing and Review of Final Exam Syllabus CLO3, CLO4.",True,0.067,structured_extractive,structured_extractive,document3.pdf,2,16.0000,document1.pdf,2,14.0000,document2.pdf,2,10.0000,0.002,False,document3.pdf; document1.pdf; document2.pdf,2; 2; 2,16.0000; 14.0000; 10.0000
Q054,Integration-এর কোন কোন Application কোর্সে অন্তর্ভুক্ত রয়েছে?,bangla,MTH 101,topics,topics,verified,bangla,bangla,True,"Area between curves, volumes, volumes by cylindrical shells, average value of a function and Mean Value Theorem for Integrals.","উত্তর: Topics include 15. Alignment of topics of the courses with CLOs: SL Topic/ Content Course Outcome 1 Overview of the syllabus, Introduction to basic grammar like Articles CLO1 2 Subject Verb Agreement and Prepositions; Quiz 1 CLO1 3 Pronouns and possessives, Reading comprehension CLO1, CLO2 4 Tense; Class Test 1 CLO1 5 letter writing (Order, Apology, Complain, Request) CLO3 6 Email Writing CLO4 7 Review of Midterm Syllabus MIDTERM EXAM 8 Discussion of Midterm Exam Result, Conditional Sentences CLO1, CLO2 9 Joining sentences CLO1 10 Modals Verbs, Quiz 2 CLO1 11 Commonly confusing words CLO2 12 Punctuation, capital letters and Spelling (Error Correction) CLO1, CLO2 13 Film and book review; Presentation CLO4 14 Paragraph writing and Review of Final Exam Syllabus CLO3, CLO4.",True,0.067,structured_extractive,structured_extractive,document3.pdf,2,16.0000,document1.pdf,2,14.0000,document2.pdf,2,12.0000,0.004,False,document3.pdf; document1.pdf; document2.pdf,2; 2; 2,16.0000; 14.0000; 12.0000
Q054,Integration-er kon kon Application course-e include kora hoyeche?,banglish,MTH 101,topics,topics,verified,banglish,banglish,True,"Area between curves, volumes, volumes by cylindrical shells, average value of a function and Mean Value Theorem for Integrals.","Ei information-ta: Topics include 15. Alignment of topics of the courses with CLOs: SL Topic/ Content Course Outcome 1 Overview of the syllabus, Introduction to basic grammar like Articles CLO1 2 Subject Verb Agreement and Prepositions; Quiz 1 CLO1 3 Pronouns and possessives, Reading comprehension CLO1, CLO2 4 Tense; Class Test 1 CLO1 5 letter writing (Order, Apology, Complain, Request) CLO3 6 Email Writing CLO4 7 Review of Midterm Syllabus MIDTERM EXAM 8 Discussion of Midterm Exam Result, Conditional Sentences CLO1, CLO2 9 Joining sentences CLO1 10 Modals Verbs, Quiz 2 CLO1 11 Commonly confusing words CLO2 12 Punctuation, capital letters and Spelling (Error Correction) CLO1, CLO2 13 Film and book review; Presentation CLO4 14 Paragraph writing and Review of Final Exam Syllabus CLO3, CLO4.",True,0.067,structured_extractive,structured_extractive,document3.pdf,2,17.0000,document1.pdf,2,15.0000,document2.pdf,2,13.0000,0.005,False,document3.pdf; document1.pdf; document2.pdf,2; 2; 2,17.0000; 15.0000; 13.0000
Q055,What is taught in Week 1 of MTH 101?,english,MTH 101,weekly_content,weekly_content,verified,english,english,True,Function and Limit Continuity are taught in Week 1.,"Week 1: 16. Class Schedule/Lesson Plan/Weekly plan: Topics Specific Outcome(s) Time Frame Suggested Activities Teaching Strategy(s) Alignment with CLO Function, Limit Continuity.",True,0.667,fast_extractive,fast_extractive,document1.pdf,3,50.0000,document1.pdf,4,32.0000,document1.pdf,1,30.0000,0.004,False,document1.pdf; document1.pdf; document1.pdf,3; 4; 1,50.0000; 32.0000; 30.0000
Q055,MTH 101-এর Week 1-এ কী পড়ানো হয়?,bangla,MTH 101,weekly_content,weekly_content,verified,bangla,bangla,True,Function and Limit Continuity are taught in Week 1.,"উত্তর: Week 1: 16. Class Schedule/Lesson Plan/Weekly plan: Topics Specific Outcome(s) Time Frame Suggested Activities Teaching Strategy(s) Alignment with CLO Function, Limit Continuity.",True,0.667,fast_extractive,fast_extractive,document1.pdf,3,50.0000,document1.pdf,4,32.0000,document1.pdf,1,30.0000,0.006,False,document1.pdf; document1.pdf; document1.pdf,3; 4; 1,50.0000; 32.0000; 30.0000
Q055,MTH 101-er Week 1-e ki porano hoy?,banglish,MTH 101,weekly_content,weekly_content,verified,banglish,banglish,True,Function and Limit Continuity are taught in Week 1.,"Week 1-e 16. Class Schedule/Lesson Plan/Weekly plan: Topics Specific Outcome(s) Time Frame Suggested Activities Teaching Strategy(s) Alignment with CLO Function, Limit Continuity porano hoy.",True,0.833,fast_extractive,fast_extractive,document1.pdf,3,51.0000,document1.pdf,4,33.0000,document1.pdf,1,31.0000,0.006,False,document1.pdf; document1.pdf; document1.pdf,3; 4; 1,51.0000; 33.0000; 31.0000
Q056,What topics are covered in Week 2?,english,MTH 101,weekly_content,weekly_content,verified,english,english,True,Differentiability and Successive Differentiation are taught in Week 2.,"Week 2: Differentiability, Successive differentiation.",True,0.667,fast_extractive,fast_extractive,document1.pdf,3,32.0000,document2.pdf,3,32.0000,document3.pdf,3,32.0000,0.004,False,document1.pdf; document2.pdf; document3.pdf,3; 3; 3,32.0000; 32.0000; 32.0000
Q056,Week 2-এ কোন কোন বিষয় পড়ানো হয়?,bangla,MTH 101,weekly_content,weekly_content,verified,bangla,bangla,True,Differentiability and Successive Differentiation are taught in Week 2.,"উত্তর: Week 2: Differentiability, Successive differentiation.",True,0.667,fast_extractive,fast_extractive,document1.pdf,3,30.0000,document2.pdf,3,30.0000,document3.pdf,3,30.0000,0.006,False,document1.pdf; document2.pdf; document3.pdf,3; 3; 3,30.0000; 30.0000; 30.0000
Q056,Week 2-e kon kon topic porano hoy?,banglish,MTH 101,weekly_content,weekly_content,verified,banglish,banglish,True,Differentiability and Successive Differentiation are taught in Week 2.,"Week 2-e Differentiability, Successive differentiation porano hoy.",True,0.833,fast_extractive,fast_extractive,document1.pdf,3,31.0000,document2.pdf,3,31.0000,document3.pdf,3,31.0000,0.006,False,document1.pdf; document2.pdf; document3.pdf,3; 3; 3,31.0000; 31.0000; 31.0000
Q057,What topics are covered in Week 5?,english,MTH 101,weekly_content,weekly_content,verified,english,english,True,Maxima and minima of functions are taught in Week 5.,Week 5: Maxima and minima of functions.,True,0.714,fast_extractive,fast_extractive,document1.pdf,3,32.0000,document3.pdf,3,32.0000,document2.pdf,5,30.0000,0.006,False,document1.pdf; document3.pdf; document2.pdf,3; 3; 5,32.0000; 32.0000; 30.0000
Q057,Week 5-এ কোন বিষয় পড়ানো হয়?,bangla,MTH 101,weekly_content,weekly_content,verified,bangla,bangla,True,Maxima and minima of functions are taught in Week 5.,উত্তর: Week 5: Maxima and minima of functions.,True,0.714,fast_extractive,fast_extractive,document1.pdf,3,30.0000,document2.pdf,5,30.0000,document3.pdf,3,30.0000,0.006,False,document1.pdf; document2.pdf; document3.pdf,3; 5; 3,30.0000; 30.0000; 30.0000
Q057,Week 5-e kon topic porano hoy?,banglish,MTH 101,weekly_content,weekly_content,verified,banglish,banglish,True,Maxima and minima of functions are taught in Week 5.,Week 5-e Maxima and minima of functions porano hoy.,True,0.857,fast_extractive,fast_extractive,document1.pdf,3,31.0000,document3.pdf,3,31.0000,document2.pdf,5,30.0000,0.006,False,document1.pdf; document3.pdf; document2.pdf,3; 3; 5,31.0000; 31.0000; 30.0000
Q058,When is the Mid-Term Examination held?,english,MTH 101,weekly_content,unknown,needs_review,english,english,True,The Mid-Term Examination is held in Week 6.,"Relevant information from the available university documents:

Class Schedule/Lesson Plan/Weekly plan: Topics Specific Outcome(s) Time Frame Suggested Activities Teaching Strategy(s) Alignment with CLO Function, Limit Continuity Week 1 Multimedia or, Lecture CLO1 Differentiability, Successive differentiation Week 2 Multimedia or, Lecture CLO1 Mean Value theorem, Taylor theorem Week 3 Multimedia or, Lecture CLO2 Partial Differentiiation Week 4 Multimedia or, Lecture CLO2 Maxima and minima of functions Week 5 Multimedia or, Lecture CLO2 MID-TERM EXAMINATION Week 6 Tangent and Normal Week 7 Multimedia or, Lecture CLO2 Method of substitution Week 8 Multimedia or, Lecture CLO2 Techniques of integration Week 9 Multimedia or, Lecture CLO3 Definite integration, Reduction formula Week 10 Multimedia or, Lecture CLO3 Gamma and Beta function Week 11 Multimedia or, Lecture CLO3 Area , Volume problems Week 12 Multimedia or, Lecture CLO4 Area , Volume problems in polar co- ordinates Week 13 Multimedia or, Lecture CLO4 Multiple integrals Week 14 Multimedia or, Lecture CLO4 FINAL EXAMINATION Week 15 17. Assessment Techniques of each topic of the course: Class Test, Assignment, Mid-Term Exam, Final Exam Part C – Assessment and Evaluation 19.",True,0.833,fast_extractive,fast_extractive,document1.pdf,3,6.0000,document1.pdf,4,6.0000,document1.pdf,5,6.0000,0.003,False,document1.pdf; document1.pdf; document1.pdf,3; 4; 5,6.0000; 6.0000; 6.0000
Q058,Mid-Term Examination কখন অনুষ্ঠিত হয়?,bangla,MTH 101,weekly_content,unknown,needs_review,bangla,bangla,True,The Mid-Term Examination is held in Week 6.,"উত্তর: Class Schedule/Lesson Plan/Weekly plan: Topics Specific Outcome(s) Time Frame Suggested Activities Teaching Strategy(s) Alignment with CLO Function, Limit Continuity Week 1 Multimedia or, Lecture CLO1 Differentiability, Successive differentiation Week 2 Multimedia or, Lecture CLO1 Mean Value theorem, Taylor theorem Week 3 Multimedia or, Lecture CLO2 Partial Differentiiation Week 4 Multimedia or, Lecture CLO2 Maxima and minima of functions Week 5 Multimedia or, Lecture CLO2 MID-TERM EXAMINATION Week 6 Tangent and Normal Week 7 Multimedia or, Lecture CLO2 Method of substitution Week 8 Multimedia or, Lecture CLO2 Techniques of integration Week 9 Multimedia or, Lecture CLO3 Definite integration, Reduction formula Week 10 Multimedia or, Lecture CLO3 Gamma and Beta function Week 11 Multimedia or, Lecture CLO3 Area , Volume problems Week 12 Multimedia or, Lecture CLO4 Area , Volume problems in polar co- ordinates Week 13 Multimedia or, Lecture CLO4 Multiple integrals Week 14 Multimedia or, Lecture CLO4 FINAL EXAMINATION Week 15 17. Assessment Techniques of each topic of the course: Class Test, Assignment, Mid-Term Exam, Final Exam Part C – Assessment and Evaluation 19.",True,0.833,fast_extractive,fast_extractive,document1.pdf,3,6.0000,document1.pdf,4,6.0000,document1.pdf,5,6.0000,0.003,False,document1.pdf; document1.pdf; document1.pdf,3; 4; 5,6.0000; 6.0000; 6.0000
Q058,Mid-Term Examination kokhon onushthito hoy?,banglish,MTH 101,weekly_content,unknown,needs_review,banglish,banglish,True,The Mid-Term Examination is held in Week 6.,"Ei information-ta: Class Schedule/Lesson Plan/Weekly plan: Topics Specific Outcome(s) Time Frame Suggested Activities Teaching Strategy(s) Alignment with CLO Function, Limit Continuity Week 1 Multimedia or, Lecture CLO1 Differentiability, Successive differentiation Week 2 Multimedia or, Lecture CLO1 Mean Value theorem, Taylor theorem Week 3 Multimedia or, Lecture CLO2 Partial Differentiiation Week 4 Multimedia or, Lecture CLO2 Maxima and minima of functions Week 5 Multimedia or, Lecture CLO2 MID-TERM EXAMINATION Week 6 Tangent and Normal Week 7 Multimedia or, Lecture CLO2 Method of substitution Week 8 Multimedia or, Lecture CLO2 Techniques of integration Week 9 Multimedia or, Lecture CLO3 Definite integration, Reduction formula Week 10 Multimedia or, Lecture CLO3 Gamma and Beta function Week 11 Multimedia or, Lecture CLO3 Area , Volume problems Week 12 Multimedia or, Lecture CLO4 Area , Volume problems in polar co- ordinates Week 13 Multimedia or, Lecture CLO4 Multiple integrals Week 14 Multimedia or, Lecture CLO4 FINAL EXAMINATION Week 15 17. Assessment Techniques of each topic of the course: Class Test, Assignment, Mid-Term Exam, Final Exam Part C – Assessment and Evaluation 19.",True,0.833,fast_extractive,fast_extractive,document1.pdf,3,6.0000,document1.pdf,4,6.0000,document1.pdf,5,6.0000,0.004,False,document1.pdf; document1.pdf; document1.pdf,3; 4; 5,6.0000; 6.0000; 6.0000
Q059,When are Gamma and Beta functions covered?,english,MTH 101,weekly_content,topics,verified,english,english,True,Gamma and Beta Functions are covered in Week 11.,"Topics include Functions: Graphing Functions, Mathematical Models and Commonly used Functions (Linear, Polynomial, Power), Mathematical Models and Commonly Used Functions (Algebraic, Trigonometric, Exponential, and Logarithmic Functions), Transformations (Scaling, Reflection, Composition), Inverse of Functions, Growth of Functions. Limits: Concepts, One Sided Limits, Infinite limits, Limit Laws, Sandwich Theorem, Formal Definition of Limits and Continuity of Functions, Intermediate Value Theorem and Its Application, Limits at Infini ty and the Horizontal Asymptotes. Derivatives: Derivatives and Rate of Change, Derivatives as Functions, Differentiability of Functions, Rules and Techniques of Differentiation. Applications of Differentiation: Rates of Change in Natural and Social Science s, Exponential Growth and Decay, Linear Approximation and Differentials, Finding Minimum and Maximum Value of Functions and the first and Second Derivative Tests, Indeterminate Forms and L'Hospital's Rule, Curve Sketching. Integrals: Riemann Sum and Defini te Integrals, Properties of Integrals, Fundamental Theorem of Calculus, Anti-Derivative and Indefinite Integral, Net Change Theorem, Substitution Rule. Application of Integration: Finding Area between Curves, Volumes, Volumes by Cylindrical Shells, Average Value of a Function,Mean Value Theorem for Integrals.",True,0.286,structured_extractive,structured_extractive,document1.pdf,2,16.0000,document3.pdf,2,16.0000,document1.pdf,3,12.0000,0.003,False,document1.pdf; document3.pdf; document1.pdf,2; 2; 3,16.0000; 16.0000; 12.0000
Q059,Gamma and Beta Functions কোন সপ্তাহে পড়ানো হয়?,bangla,MTH 101,weekly_content,topics,verified,bangla,bangla,True,Gamma and Beta Functions are covered in Week 11.,"উত্তর: Topics include Functions: Graphing Functions, Mathematical Models and Commonly used Functions (Linear, Polynomial, Power), Mathematical Models and Commonly Used Functions (Algebraic, Trigonometric, Exponential, and Logarithmic Functions), Transformations (Scaling, Reflection, Composition), Inverse of Functions, Growth of Functions. Limits: Concepts, One Sided Limits, Infinite limits, Limit Laws, Sandwich Theorem, Formal Definition of Limits and Continuity of Functions, Intermediate Value Theorem and Its Application, Limits at Infini ty and the Horizontal Asymptotes. Derivatives: Derivatives and Rate of Change, Derivatives as Functions, Differentiability of Functions, Rules and Techniques of Differentiation. Applications of Differentiation: Rates of Change in Natural and Social Science s, Exponential Growth and Decay, Linear Approximation and Differentials, Finding Minimum and Maximum Value of Functions and the first and Second Derivative Tests, Indeterminate Forms and L'Hospital's Rule, Curve Sketching. Integrals: Riemann Sum and Defini te Integrals, Properties of Integrals, Fundamental Theorem of Calculus, Anti-Derivative and Indefinite Integral, Net Change Theorem, Substitution Rule. Application of Integration: Finding Area between Curves, Volumes, Volumes by Cylindrical Shells, Average Value of a Function,Mean Value Theorem for Integrals.",True,0.286,structured_extractive,structured_extractive,document1.pdf,2,16.0000,document3.pdf,2,16.0000,document1.pdf,3,12.0000,0.004,False,document1.pdf; document3.pdf; document1.pdf,2; 2; 3,16.0000; 16.0000; 12.0000
Q059,Gamma and Beta Functions kon week-e porano hoy?,banglish,MTH 101,weekly_content,topics,verified,banglish,english,False,Gamma and Beta Functions are covered in Week 11.,"Ei information-ta: Topics include Functions: Graphing Functions, Mathematical Models and Commonly used Functions (Linear, Polynomial, Power), Mathematical Models and Commonly Used Functions (Algebraic, Trigonometric, Exponential, and Logarithmic Functions), Transformations (Scaling, Reflection, Composition), Inverse of Functions, Growth of Functions. Limits: Concepts, One Sided Limits, Infinite limits, Limit Laws, Sandwich Theorem, Formal Definition of Limits and Continuity of Functions, Intermediate Value Theorem and Its Application, Limits at Infini ty and the Horizontal Asymptotes. Derivatives: Derivatives and Rate of Change, Derivatives as Functions, Differentiability of Functions, Rules and Techniques of Differentiation. Applications of Differentiation: Rates of Change in Natural and Social Science s, Exponential Growth and Decay, Linear Approximation and Differentials, Finding Minimum and Maximum Value of Functions and the first and Second Derivative Tests, Indeterminate Forms and L'Hospital's Rule, Curve Sketching. Integrals: Riemann Sum and Defini te Integrals, Properties of Integrals, Fundamental Theorem of Calculus, Anti-Derivative and Indefinite Integral, Net Change Theorem, Substitution Rule. Application of Integration: Finding Area between Curves, Volumes, Volumes by Cylindrical Shells, Average Value of a Function,Mean Value Theorem for Integrals.",False,0.286,structured_extractive,structured_extractive,document1.pdf,2,16.0000,document3.pdf,2,16.0000,document1.pdf,3,14.0000,0.004,False,document1.pdf; document3.pdf; document1.pdf,2; 2; 3,16.0000; 16.0000; 14.0000
Q060,What percentage of the total evaluation is allocated to Class Tests?,english,MTH 101,mark_distribution,mark_distribution,verified,english,english,True,30% of the total evaluation is allocated to Class Tests.,"Mark distribution:
- Term Examination: 50%
- Mid-Term Examination: 20%
- Class Tests: 30%",True,0.375,fast_extractive,fast_extractive,document1.pdf,5,36.0000,document2.pdf,9,36.0000,document3.pdf,6,36.0000,0.006,False,document1.pdf; document2.pdf; document3.pdf,5; 9; 6,36.0000; 36.0000; 36.0000
Q060,মোট Evaluation-এর কত শতাংশ Class Tests-এর জন্য বরাদ্দ করা হয়েছে?,bangla,MTH 101,mark_distribution,mark_distribution,verified,bangla,bangla,True,30% of the total evaluation is allocated to Class Tests.,"উত্তর: Mark distribution:
- Term Examination: 50%
- Mid-Term Examination: 20%
- Class Tests: 30%",True,0.375,fast_extractive,fast_extractive,document1.pdf,5,36.0000,document3.pdf,6,36.0000,document2.pdf,9,34.0000,0.007,False,document1.pdf; document3.pdf; document2.pdf,5; 6; 9,36.0000; 36.0000; 34.0000
Q060,Total Evaluation-er koto percent Class Tests-er jonno boraddo kora hoyeche?,banglish,MTH 101,mark_distribution,mark_distribution,verified,banglish,banglish,True,30% of the total evaluation is allocated to Class Tests.,Ei information-ta: Mark distribution: - Term Examination: 50% - Mid-Term Examination: 20% - Class Tests: 30%.,True,0.375,fast_extractive,fast_extractive,document1.pdf,5,38.0000,document2.pdf,9,38.0000,document3.pdf,6,38.0000,0.007,False,document1.pdf; document2.pdf; document3.pdf,5; 9; 6,38.0000; 38.0000; 38.0000
