question_id,language,question,reference,final_answer,answer_strategy,generation_used,generation_attempts,retry_used,support_status,target_language,language_validation_passed,language_validation_reason,runtime_language_validation_passed,grounding_validation_passed,grounding_validation_reason,generation_rejection_reason,fact_tokens_required,fact_tokens_preserved,fact_preservation_applicable,automatic_precision,automatic_recall,automatic_f1,source,page,supporting_excerpt,retrieval_seconds,answering_seconds,generation_seconds,retry_seconds,total_seconds,prompt_tokens,completion_tokens,tokens_per_second,rss_bytes,available_ram_bytes,swap_used_bytes,error,answer_bank_enabled,reranker_enabled
Q015,bangla,একটি শিক্ষাবর্ষে কয়টি নিয়মিত সেমিস্টার থাকে?,একটি শিক্ষাবর্ষে দুটি নিয়মিত সেমিস্টার থাকে: Fall এবং Spring।,প্রদত্ত বিশ্ববিদ্যালয়ের নথিতে নির্ভরযোগ্যভাবে উত্তর দেওয়ার মতো পর্যাপ্ত তথ্য পাওয়া যায়নি।,unsupported,False,0,False,insufficient,bangla,True,BANGLA_BODY_MEANINGFUL,True,False,MODEL_ABSTAINED_DESPITE_VERIFIED_EVIDENCE,,[],False,False,0.0,0.0,0.0,,,,0.4388704999996662,0.0002799999997478153,0.0,0.0,0.44179440000016257,0,0,0.0,4867747840,960253952,2812325888,,False,False
Q015,banglish,Ek academic year-e koyta regular semester thake?,Ek academic year-e duita regular semester thake: Fall ar Spring.,Provided university document-e reliable answer deyar moto enough information paoa jayni.,unsupported,False,0,False,insufficient,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,MODEL_ABSTAINED_DESPITE_VERIFIED_EVIDENCE,,[],False,False,0.0,0.0,0.0,,,,0.2710447999997996,0.0002206999997724779,0.0,0.0,0.27475500000036845,0,0,0.0,4868808704,1027649536,2881531904,,False,False
Q016,english,How long is a regular semester?,A regular semester totals 18 weeks.,I couldn't find enough information in the provided university documents to answer this reliably.,unsupported,False,0,False,insufficient,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,,"[""18"", ""totals18""]",False,True,0.0,0.0,0.0,,,,1.322281600000224,0.000661000000036438,0.0,0.0,1.3266158999999789,0,0,0.0,4868653056,1034891264,2903420928,,False,False
Q016,bangla,একটি নিয়মিত সেমিস্টারের মোট মেয়াদ কত?,একটি নিয়মিত সেমিস্টারের মোট মেয়াদ 18 সপ্তাহ।,সেমিস্টারটি হলো Semester 20।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,False,MISSING_REQUIRED_ENTITY,,"[""18""]",False,True,0.0,0.0,0.0,curricula_BSc-Curriculum-New.pdf,18,"Grading System The total performance of a student in a given course is based on a scheme of continuous assessments. For theoretical courses this continuous assessment is made through homework, assignments, attendance, quizzes etc., a mid semester and a semester final examina tion of three/two hours duration. The distribution of marks for a given course is as follows: Assessment 30% Mid Semester 20% Final Exam 50%",0.4366602000000057,0.0002480999996805622,0.0,0.0,0.4407602000001134,0,0,0.0,4869017600,1157103616,3057561600,,False,False
Q016,banglish,Ekta regular semester-er total duration koto?,Ekta regular semester total 18 weeks.,Provided university document-e reliable answer deyar moto enough information paoa jayni.,unsupported,False,0,False,insufficient,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,MODEL_ABSTAINED_DESPITE_VERIFIED_EVIDENCE,,"[""18"", ""total18""]",False,True,0.0,0.0,0.0,,,,0.21254449999969438,0.00017750000006344635,0.0,0.0,0.21619379999992816,0,0,0.0,4869664768,1254944768,3158224896,,False,False
Q017,english,How many weeks of classes are in a regular semester?,A regular semester has 15 weeks of classes.,I couldn't find enough information in the provided university documents to answer this reliably.,unsupported,False,0,False,insufficient,english,True,ENGLISH_BODY_VALID,True,False,MISSING_REQUIRED_ENTITY,,"[""15"", ""has15""]",False,True,0.0,0.0,0.0,,,,0.2193053000000873,0.000273500000275817,0.0,0.0,0.2240031999999701,0,0,0.0,4870074368,1308753920,3217993728,,False,False
Q017,bangla,নিয়মিত সেমিস্টারে ক্লাস কত সপ্তাহ হয়?,নিয়মিত সেমিস্টারে 15 সপ্তাহ ক্লাস হয়।,প্রদত্ত বিশ্ববিদ্যালয়ের নথিতে নির্ভরযোগ্যভাবে উত্তর দেওয়ার মতো পর্যাপ্ত তথ্য পাওয়া যায়নি।,unsupported,False,0,False,insufficient,bangla,True,BANGLA_BODY_MEANINGFUL,True,False,MODEL_ABSTAINED_DESPITE_VERIFIED_EVIDENCE,,"[""15""]",False,True,0.0,0.0,0.0,,,,0.21340159999999742,0.0005242999995971331,0.0,0.0,0.21871439999995346,0,0,0.0,4870373376,1378308096,3289296896,,False,False
Q017,banglish,Regular semester-e class koy shoptaho hoy?,Regular semester-e 15 weeks class hoy.,Provided university document-e reliable answer deyar moto enough information paoa jayni.,unsupported,False,0,False,insufficient,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,MODEL_ABSTAINED_DESPITE_VERIFIED_EVIDENCE,,"[""15""]",False,True,0.0,0.0,0.0,,,,0.24892529999988255,0.00036320000026535126,0.0,0.0,0.25332810000008976,0,0,0.0,4870750208,1356582912,3292442624,,False,False
Q018,english,How is one credit assigned for theoretical courses?,"For theoretical courses, one lecture per week per semester is equivalent to one credit.","Please specify the course, program, policy, or other item you mean so I can answer reliably.",ambiguous,False,0,False,ambiguous,english,True,ENGLISH_BODY_VALID,True,True,GENERATION_NOT_USED,,[],False,False,0.0,0.0,0.0,,,,0.21236920000001192,0.00033739999980753055,0.0,0.0,0.2153139000001829,0,0,0.0,4871450624,1350737920,3292442624,,False,False
Q018,bangla,থিওরেটিক্যাল কোর্সে এক ক্রেডিট কীভাবে নির্ধারিত হয়?,থিওরেটিক্যাল কোর্সে প্রতি সেমিস্টারে প্রতি সপ্তাহে এক লেকচার এক ক্রেডিটের সমান।,"নির্ভরযোগ্যভাবে উত্তর দেওয়ার জন্য অনুগ্রহ করে কোন কোর্স, প্রোগ্রাম, নীতি বা বিষয় বোঝাচ্ছেন তা নির্দিষ্ট করুন।",ambiguous,False,0,False,ambiguous,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,GENERATION_NOT_USED,,[],False,False,0.0,0.0,0.0,,,,0.19306030000007013,0.00028249999968466,0.0,0.0,0.19537209999998595,0,0,0.0,4872724480,1345388544,3292442624,,False,False
Q018,banglish,Theoretical course-e one credit kivabe assigned hoy?,Theoretical course-e per week per semester one lecture one credit-er equivalent.,"Reliable answer-er jonno kon course, program, policy, ba item bujhacchen seta specify korun.",ambiguous,False,0,False,ambiguous,banglish,True,BANGLISH_MARKERS_PRESENT,True,True,GENERATION_NOT_USED,,[],False,False,0.0,0.0,0.0,,,,0.18326070000011896,0.0002500000000509317,0.0,0.0,0.18536149999999907,0,0,0.0,4872196096,1338384384,3289739264,,False,False
Q019,english,What is Category 1 in the registration process?,Category 1 is for students who passed all prescribed semester courses and have no backlog.,Category 1 students have passed all the courses prescribed for the semester and have no backlog of courses. These students are eligible for registration in all courses prescribed for the next or following semesters.,gguf_generation,True,1,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,,"[""1""]",True,True,0.4583333333333333,0.7857142857142857,0.5789473684210527,curricula_BSc-Curriculum-New.pdf,18,"Category 1: Students, who have passed all the courses prescribed for the semester and have no backlog of courses. A student of Category -1 is eligible for registration in all courses prescribed for the next or following semesters.",0.20708209999975224,32.35695579999992,32.3528781,0.0,32.577780200000234,694,38,1.174547744486448,5529620480,368504832,2269597696,,False,False
Q019,bangla,রেজিস্ট্রেশন প্রক্রিয়ায় Category 1 কী?,Category 1 হলো যারা সেমিস্টারের সব নির্ধারিত কোর্সে পাস করেছে এবং কোনো backlog নেই।,প্রদত্ত বিশ্ববিদ্যালয়ের নথিতে নির্ভরযোগ্যভাবে উত্তর দেওয়ার মতো পর্যাপ্ত তথ্য পাওয়া যায়নি।,unsupported,False,0,False,insufficient,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,GENERATION_NOT_USED,,"[""1""]",False,True,0.0,0.0,0.0,,,,0.8685328999999911,0.0016353999999410007,0.0,0.0,0.8724317999999585,0,0,0.0,5708865536,102633472,2202005504,,False,False
Q019,banglish,Registration process-e Category 1 ki?,Category 1 holo students jara semester-er shob prescribed course pass koreche ebong kono backlog nei.,Provided university document-e reliable answer deyar moto enough information paoa jayni.,unsupported,True,2,True,insufficient,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,GENERATION_REJECTED,SEMANTIC_CONTRACT_UNCERTAIN,"[""1""]",False,True,0.0,0.0,0.0,,,,0.2017985000002227,75.03072310000016,75.01045019999992,49.05540569999994,75.27504109999973,731,168,2.2396879308424706,5077094400,576110592,2083274752,,False,False
Q020,english,What is the mark distribution for a theoretical course?,"The distribution is Assessment 30%, Mid Semester 20%, and Final Exam 50%.","Mark distribution:
- Final Exam: 50%
- Assessment: 30%",structured_list,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,False,WRONG_RELATION_VALUE,,"[""20"", ""30"", ""50"", ""assessment30"", ""exam50"", ""semester20""]",False,True,0.7142857142857143,0.4166666666666667,0.5263157894736842,curricula_BSc-Curriculum-New.pdf,18,"Grading System The total performance of a student in a given course is based on a scheme of continuous assessments. For theoretical courses this continuous assessment is made through homework, assignments, attendance, quizzes etc., a mid semester and a semester final examina tion of three/two hours duration. The distribution of marks for a given course is as follows: Assessment 30% Mid Semester 20% Final Exam 50%",1.816586500000085,0.016426299999693583,0.0,0.0,1.847650799999883,0,0,0.0,5589098496,153772032,2082701312,,False,False
Q020,bangla,থিওরেটিক্যাল কোর্সে মার্কস বণ্টন কী?,"বণ্টন হলো Assessment 30%, Mid Semester 20%, এবং Final Exam 50%।",প্রদত্ত বিশ্ববিদ্যালয়ের নথিতে নির্ভরযোগ্যভাবে উত্তর দেওয়ার মতো পর্যাপ্ত তথ্য পাওয়া যায়নি।,unsupported,False,0,False,insufficient,bangla,True,BANGLA_BODY_MEANINGFUL,True,True,GENERATION_NOT_USED,,"[""20"", ""30"", ""50"", ""assessment30"", ""exam50"", ""semester20""]",False,True,0.0,0.0,0.0,,,,0.3567511999999624,0.0031484000001000823,0.0,0.0,0.36332179999999425,0,0,0.0,5238456320,243621888,2081533952,,False,False
Q020,banglish,Theoretical course-e marks distribution ki?,"Distribution holo Assessment 30%, Mid Semester 20%, ar Final Exam 50%.","Marks distribution-er details:
- Final Exam: 50%
- Assessment: 30%",structured_list,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"[""20"", ""30"", ""50"", ""assessment30"", ""exam50"", ""semester20""]",False,True,0.5,0.36363636363636365,0.4210526315789474,curricula_BSc-Curriculum-New.pdf,18,"Grading System The total performance of a student in a given course is based on a scheme of continuous assessments. For theoretical courses this continuous assessment is made through homework, assignments, attendance, quizzes etc., a mid semester and a semester final examina tion of three/two hours duration. The distribution of marks for a given course is as follows: Assessment 30% Mid Semester 20% Final Exam 50%",2.4423768000001473,0.0004031999997096136,0.0,0.0,2.4463967000001503,0,0,0.0,4964249600,466534400,2158161920,,False,False
Q021,english,What numeric mark earns an A+ grade?,A numeric grade of 80% and above earns A+ with grade point 4.00.,80% and above is awarded grade A+.,structured_exact,False,0,False,supported,english,True,ENGLISH_BODY_VALID,True,True,FACTUAL_TOKENS_SUPPORTED,,"[""4.00"", ""80"", ""of80""]",False,True,0.5714285714285714,0.36363636363636365,0.4444444444444444,curricula_BSc-Curriculum-New.pdf,19,Numeric Grade Letter Grade Grade Point 80% and above A+ 4.00 75% to less than 80% A 3.75 70% to less than 75% A- 3.50 65% to less than 70% B+ 3.25 60% to less than 65% B 3.00 55% to less than 60% B- 2.75 50% to less than 55% C+ 2.50 45% to less than 50% C 2.25 40% to less than 45% D 2.00 Less than 40% F 0.00,0.20649690000027476,0.0006634999999732827,0.0,0.0,0.2103354999999283,0,0,0.0,4965314560,485838848,2182877184,,False,False
Q021,bangla,কত নম্বর পেলে A+ গ্রেড হয়?,80% বা তার বেশি নম্বরে A+ গ্রেড এবং grade point 4.00 হয়।,প্রাসঙ্গিক grade হলো C।,structured_exact,False,0,False,supported,bangla,True,BANGLA_BODY_MEANINGFUL,True,False,SEMANTIC_CONTRACT_UNCERTAIN,,"[""4.00"", ""80""]",False,True,0.3333333333333333,0.08333333333333333,0.13333333333333333,curricula_BSc-Curriculum-New.pdf,19,"…ion: A student's performance is measured by the number of c redits that he/she has completed satisfactorily and the weighted average of the grade points that he/she has maintained. A minimum GPA is required to be maintained for satisfactory progress and a minimum number of earned credits should be acquired in Credits CreditssGradePoGPA   )int( Where grade points are points against letter grades A+, A, A -, B+, B,…",0.1877850999999282,0.00014689999989059288,0.0,0.0,0.1908579999999347,0,0,0.0,4965949440,484659200,2182877184,,False,False
Q021,banglish,Koto marks pele A+ grade hoy?,80% and above marks-e A+ grade ar grade point 4.00 hoy.,Relevant grade holo C.,structured_exact,False,0,False,supported,banglish,True,BANGLISH_MARKERS_PRESENT,True,False,MISSING_REQUIRED_ENTITY,,"[""4.00"", ""80""]",False,True,0.25,0.1,0.14285714285714288,curricula_BSc-Curriculum-New.pdf,19,"S –– Exempted (For credit transfer courses) E –– Grade ‗F‘: If a student fails to achieve at least 40% marks in a course, he/she will get ‗F‘ grade in that course. B esides, absence in final examination at the end of each academic semester will also result ‗F‘ grade. Grade ‗E‘: A student transferred to UAP from another university or academic institution will earn ‗E‘ grades in the courses exempted at UAP. Grade ‗I‘ :…",0.18181219999996756,0.00013730000000578002,0.0,0.0,0.18494419999979073,0,0,0.0,4966637568,489766912,2182877184,,False,False
